Id ;Facility Name;VAMC System Health Service;Facility description of services;Owner
vha_515BY - Infectious disease;Wyoming VA Clinic;Infectious disease at VA Battle Creek health care;;VA Battle Creek health care
vha_515BY - Laboratory and pathology;Wyoming VA Clinic;Laboratory and pathology at VA Battle Creek health care;;VA Battle Creek health care
vha_515BY - Neurology;Wyoming VA Clinic;Neurology at VA Battle Creek health care;;VA Battle Creek health care
vha_515BY - Nutrition, food, and dietary care;Wyoming VA Clinic;Nutrition, food, and dietary care at VA Battle Creek health care;;VA Battle Creek health care
vha_515BY - Optometry;Wyoming VA Clinic;Optometry at VA Battle Creek health care;;VA Battle Creek health care
vha_515BY - Pain management;Wyoming VA Clinic;Pain management at VA Battle Creek health care;;VA Battle Creek health care
vha_515BY - Pharmacy;Wyoming VA Clinic;Pharmacy at VA Battle Creek health care;;VA Battle Creek health care
vha_515BY - Physical therapy, occupational therapy and kinesiotherapy;Wyoming VA Clinic;Physical therapy, occupational therapy and kinesiotherapy at VA Battle Creek health care;;VA Battle Creek health care
vha_515BY - Podiatry;Wyoming VA Clinic;Podiatry at VA Battle Creek health care;;VA Battle Creek health care
vha_515BY - Primary care;Wyoming VA Clinic;Primary care at VA Battle Creek health care;;VA Battle Creek health care
vha_515BY - Psychology;Wyoming VA Clinic;Psychology at VA Battle Creek health care;;VA Battle Creek health care
vha_515BY - PTSD care;Wyoming VA Clinic;PTSD care at VA Battle Creek health care;;VA Battle Creek health care
vha_515BY - Pulmonary medicine;Wyoming VA Clinic;Pulmonary medicine at VA Battle Creek health care;;VA Battle Creek health care
vha_515BY - Radiology;Wyoming VA Clinic;Radiology at VA Battle Creek health care;;VA Battle Creek health care
vha_515BY - Registry exams;Wyoming VA Clinic;Registry exams at VA Battle Creek health care;;VA Battle Creek health care
vha_515BY - Rehabilitation and prosthetics;Wyoming VA Clinic;Rehabilitation and prosthetics at VA Battle Creek health care;;VA Battle Creek health care
vha_515BY - Sleep medicine;Wyoming VA Clinic;Sleep medicine at VA Battle Creek health care;;VA Battle Creek health care
vha_515BY - Social work;Wyoming VA Clinic;Social work at VA Battle Creek health care;;VA Battle Creek health care
vha_515BY - Spinal cord injury and disorders;Wyoming VA Clinic;Spinal cord injury and disorders at VA Battle Creek health care;;VA Battle Creek health care
vha_515BY - Telehealth;Wyoming VA Clinic;Telehealth at VA Battle Creek health care;;VA Battle Creek health care
vha_515BY - Urology;Wyoming VA Clinic;Urology at VA Battle Creek health care;;VA Battle Creek health care
vha_515BY - Women Veteran care;Wyoming VA Clinic;Women Veteran care at VA Battle Creek health care;;VA Battle Creek health care
vha_515BY - Wound care and ostomy;Wyoming VA Clinic;Wound care and ostomy at VA Battle Creek health care;;VA Battle Creek health care
vha_515GA - Addiction and substance abuse care;Muskegon VA Clinic;Addiction and substance abuse care at VA Battle Creek health care;;VA Battle Creek health care
vha_515GA - Laboratory and pathology;Muskegon VA Clinic;Laboratory and pathology at VA Battle Creek health care;;VA Battle Creek health care
vha_515GA - MOVE! weight management;Muskegon VA Clinic;MOVE! weight management at VA Battle Creek health care;;VA Battle Creek health care
vha_515GA - Nutrition, food, and dietary care;Muskegon VA Clinic;Nutrition, food, and dietary care at VA Battle Creek health care;;VA Battle Creek health care
vha_515GA - Primary care;Muskegon VA Clinic;Primary care at VA Battle Creek health care;;VA Battle Creek health care
vha_515GA - Psychiatry;Muskegon VA Clinic;Psychiatry at VA Battle Creek health care;;VA Battle Creek health care
vha_515GA - Psychology;Muskegon VA Clinic;Psychology at VA Battle Creek health care;;VA Battle Creek health care
vha_515GA - PTSD care;Muskegon VA Clinic;PTSD care at VA Battle Creek health care;;VA Battle Creek health care
vha_515GA - Social work;Muskegon VA Clinic;Social work at VA Battle Creek health care;;VA Battle Creek health care
vha_515GA - Telehealth;Muskegon VA Clinic;Telehealth at VA Battle Creek health care;;VA Battle Creek health care
vha_515QA - Primary care;Lansing North VA Clinic;Primary care at VA Battle Creek health care;;VA Battle Creek health care
vha_515QB - Primary care;Century Avenue VA Clinic;Primary care at VA Battle Creek health care;;VA Battle Creek health care
vha_757 - Allergy, asthma and immunology;Chalmers P. Wylie Veterans Outpatient Clinic;Allergy, asthma and immunology at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Audiology and speech;Chalmers P. Wylie Veterans Outpatient Clinic;Audiology and speech at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Cardiology;Chalmers P. Wylie Veterans Outpatient Clinic;Cardiology at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Caregiver support;Chalmers P. Wylie Veterans Outpatient Clinic;Caregiver support at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Dental/oral surgery;Chalmers P. Wylie Veterans Outpatient Clinic;Dental/oral surgery at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Dermatology;Chalmers P. Wylie Veterans Outpatient Clinic;Dermatology at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Diabetic care;Chalmers P. Wylie Veterans Outpatient Clinic;Diabetic care at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Endocrinology;Chalmers P. Wylie Veterans Outpatient Clinic;Endocrinology at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Extended care and rehabilitation;Chalmers P. Wylie Veterans Outpatient Clinic;Extended care and rehabilitation at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Gastroenterology;Chalmers P. Wylie Veterans Outpatient Clinic;Gastroenterology at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Geriatrics;Chalmers P. Wylie Veterans Outpatient Clinic;Geriatrics at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Hematology/oncology;Chalmers P. Wylie Veterans Outpatient Clinic;Hematology/oncology at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Homeless Veteran care;Chalmers P. Wylie Veterans Outpatient Clinic;Homeless Veteran care at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - LGBT Veteran care;Chalmers P. Wylie Veterans Outpatient Clinic;LGBT Veteran care at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Mental health care;Chalmers P. Wylie Veterans Outpatient Clinic;Mental health care at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Minority Veteran care;Chalmers P. Wylie Veterans Outpatient Clinic;Minority Veteran care at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Nutrition, food, and dietary care;Chalmers P. Wylie Veterans Outpatient Clinic;Nutrition, food, and dietary care at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Optometry;Chalmers P. Wylie Veterans Outpatient Clinic;Optometry at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Orthopedics;Chalmers P. Wylie Veterans Outpatient Clinic;Orthopedics at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Otolaryngology;Chalmers P. Wylie Veterans Outpatient Clinic;Otolaryngology at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Pain management;Chalmers P. Wylie Veterans Outpatient Clinic;Pain management at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Palliative and hospice care;Chalmers P. Wylie Veterans Outpatient Clinic;Palliative and hospice care at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Patient advocates;Chalmers P. Wylie Veterans Outpatient Clinic;Patient advocates at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Pharmacy;Chalmers P. Wylie Veterans Outpatient Clinic;Pharmacy at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Physical medicine and rehabilitation;Chalmers P. Wylie Veterans Outpatient Clinic;Physical medicine and rehabilitation at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Plastic and reconstructive surgery;Chalmers P. Wylie Veterans Outpatient Clinic;Plastic and reconstructive surgery at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Podiatry;Chalmers P. Wylie Veterans Outpatient Clinic;Podiatry at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Primary care;Chalmers P. Wylie Veterans Outpatient Clinic;Primary care at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Pulmonary medicine;Chalmers P. Wylie Veterans Outpatient Clinic;Pulmonary medicine at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Returning service member care;Chalmers P. Wylie Veterans Outpatient Clinic;Returning service member care at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Rheumatology;Chalmers P. Wylie Veterans Outpatient Clinic;Rheumatology at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Social work;Chalmers P. Wylie Veterans Outpatient Clinic;Social work at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Spinal cord injury and disorders;Chalmers P. Wylie Veterans Outpatient Clinic;Spinal cord injury and disorders at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Suicide prevention;Chalmers P. Wylie Veterans Outpatient Clinic;Suicide prevention at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Surgery;Chalmers P. Wylie Veterans Outpatient Clinic;Surgery at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Urgent care;Chalmers P. Wylie Veterans Outpatient Clinic;Urgent care at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Urology;Chalmers P. Wylie Veterans Outpatient Clinic;Urology at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Vascular surgery;Chalmers P. Wylie Veterans Outpatient Clinic;Vascular surgery at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Women Veteran care;Chalmers P. Wylie Veterans Outpatient Clinic;Women Veteran care at VA Central Ohio health care;;VA Central Ohio health care
vha_757 - Wound care and ostomy;Chalmers P. Wylie Veterans Outpatient Clinic;Wound care and ostomy at VA Central Ohio health care;;VA Central Ohio health care
vha_757GD - Audiology and speech;Daniel L. Kinnard VA Clinic;Audiology and speech at VA Central Ohio health care;;VA Central Ohio health care
vha_757GD - Mental health care;Daniel L. Kinnard VA Clinic;Mental health care at VA Central Ohio health care;;VA Central Ohio health care
vha_757GD - Nutrition, food, and dietary care;Daniel L. Kinnard VA Clinic;Nutrition, food, and dietary care at VA Central Ohio health care;;VA Central Ohio health care
vha_757GD - Optometry;Daniel L. Kinnard VA Clinic;Optometry at VA Central Ohio health care;;VA Central Ohio health care
vha_757GD - Primary care;Daniel L. Kinnard VA Clinic;Primary care at VA Central Ohio health care;;VA Central Ohio health care
vha_757GD - PTSD care;Daniel L. Kinnard VA Clinic;PTSD care at VA Central Ohio health care;;VA Central Ohio health care
vha_757GD - Smoking and tobacco cessation;Daniel L. Kinnard VA Clinic;Smoking and tobacco cessation at VA Central Ohio health care;;VA Central Ohio health care
vha_757GB - Audiology and speech;Grove City VA Clinic;Audiology and speech at VA Central Ohio health care;;VA Central Ohio health care
vha_757GB - Mental health care;Grove City VA Clinic;Mental health care at VA Central Ohio health care;;VA Central Ohio health care
vha_757GB - Nutrition, food, and dietary care;Grove City VA Clinic;Nutrition, food, and dietary care at VA Central Ohio health care;;VA Central Ohio health care
vha_757GB - Primary care;Grove City VA Clinic;Primary care at VA Central Ohio health care;;VA Central Ohio health care
vha_757GC - Mental health care;Marion VA Clinic;Mental health care at VA Central Ohio health care;;VA Central Ohio health care
vha_757GC - Nutrition, food, and dietary care;Marion VA Clinic;Nutrition, food, and dietary care at VA Central Ohio health care;;VA Central Ohio health care
vha_757GC - Primary care;Marion VA Clinic;Primary care at VA Central Ohio health care;;VA Central Ohio health care
vha_757GC - PTSD care;Marion VA Clinic;PTSD care at VA Central Ohio health care;;VA Central Ohio health care
vha_757GC - Smoking and tobacco cessation;Marion VA Clinic;Smoking and tobacco cessation at VA Central Ohio health care;;VA Central Ohio health care
vha_757GA - Mental health care;Zanesville VA Clinic;Mental health care at VA Central Ohio health care;;VA Central Ohio health care
vha_757GA - Nutrition, food, and dietary care;Zanesville VA Clinic;Nutrition, food, and dietary care at VA Central Ohio health care;;VA Central Ohio health care
vha_757GA - Optometry;Zanesville VA Clinic;Optometry at VA Central Ohio health care;;VA Central Ohio health care
vha_757GA - Primary care;Zanesville VA Clinic;Primary care at VA Central Ohio health care;;VA Central Ohio health care
vha_757QC - Mental health care;Columbus VA Clinic;Mental health care at VA Central Ohio health care;;VA Central Ohio health care
vha_757QA - Primary care;Columbus 1 VA Mobile Clinic;Primary care at VA Central Ohio health care;;VA Central Ohio health care
vha_757QB - Primary care;North James Road 2 VA Mobile Clinic;Primary care at VA Central Ohio health care;;VA Central Ohio health care
vha_538 - Caregiver support;Chillicothe VA Medical Center;Caregiver support at VA Chillicothe health care;;VA Chillicothe health care
vha_538 - Extended care and rehabilitation;Chillicothe VA Medical Center;Extended care and rehabilitation at VA Chillicothe health care;;VA Chillicothe health care
vha_538 - Homeless Veteran care;Chillicothe VA Medical Center;Homeless Veteran care at VA Chillicothe health care;;VA Chillicothe health care
vha_538 - LGBT Veteran care;Chillicothe VA Medical Center;LGBT Veteran care at VA Chillicothe health care;;VA Chillicothe health care
