'ID';'Facility Name';'VACM System Health Service';'Facility description of services';'Owner'
'vha_631 ';'Edward P. Boland Department of Veterans Affairs Medical Center';'Pharmacy at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631 ';'Edward P. Boland Department of Veterans Affairs Medical Center';'Physical medicine and rehabilitation at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631 ';'Edward P. Boland Department of Veterans Affairs Medical Center';'Podiatry at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631 ';'Edward P. Boland Department of Veterans Affairs Medical Center';'Primary care at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631 ';'Edward P. Boland Department of Veterans Affairs Medical Center';'Psychiatry at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631 ';'Edward P. Boland Department of Veterans Affairs Medical Center';'PTSD care at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631 ';'Edward P. Boland Department of Veterans Affairs Medical Center';'Pulmonary medicine at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631 ';'Edward P. Boland Department of Veterans Affairs Medical Center';'Radiation oncology at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631 ';'Edward P. Boland Department of Veterans Affairs Medical Center';'Radiology at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631 ';'Edward P. Boland Department of Veterans Affairs Medical Center';'Returning service member care at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631 ';'Edward P. Boland Department of Veterans Affairs Medical Center';'Smoking and tobacco cessation at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631 ';'Edward P. Boland Department of Veterans Affairs Medical Center';'Social work at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631 ';'Edward P. Boland Department of Veterans Affairs Medical Center';'Suicide prevention at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631 ';'Edward P. Boland Department of Veterans Affairs Medical Center';'Surgery at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631 ';'Edward P. Boland Department of Veterans Affairs Medical Center';'Telehealth at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631 ';'Edward P. Boland Department of Veterans Affairs Medical Center';'Urology at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631 ';'Edward P. Boland Department of Veterans Affairs Medical Center';'Vocational rehabilitation and employment programs at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631 ';'Edward P. Boland Department of Veterans Affairs Medical Center';'Whole health at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631 ';'Edward P. Boland Department of Veterans Affairs Medical Center';'Women Veteran care at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631BY ';'Springfield VA Clinic';'Addiction and substance abuse care at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631BY ';'Springfield VA Clinic';'Laboratory and pathology at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631BY ';'Springfield VA Clinic';'Mental health care at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631BY ';'Springfield VA Clinic';'Physical therapy, occupational therapy and kinesiotherapy at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631BY ';'Springfield VA Clinic';'PTSD care at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631GC ';'Pittsfield VA Clinic';'Laboratory and pathology at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631GC ';'Pittsfield VA Clinic';'Mental health care at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631GC ';'Pittsfield VA Clinic';'PTSD care at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631GD ';'Greenfield VA Clinic';'Laboratory and pathology at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631GD ';'Greenfield VA Clinic';'Mental health care at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631GD ';'Greenfield VA Clinic';'PTSD care at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631GE ';'Worcester VA Clinic';'Cardiology at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631GE ';'Worcester VA Clinic';'Geriatrics at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631GE ';'Worcester VA Clinic';'Laboratory and pathology at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631GE ';'Worcester VA Clinic';'Nutrition, food, and dietary care at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631GE ';'Worcester VA Clinic';'Pharmacy at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631GE ';'Worcester VA Clinic';'Physical medicine and rehabilitation at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631GE ';'Worcester VA Clinic';'Physical therapy, occupational therapy and kinesiotherapy at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631GE ';'Worcester VA Clinic';'Primary care at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631GE ';'Worcester VA Clinic';'Radiology at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631GF ';'Fitchburg VA Clinic';'Laboratory and pathology at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631GF ';'Fitchburg VA Clinic';'Mental health care at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631GF ';'Fitchburg VA Clinic';'Primary care at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631QA ';'Plantation Sreet VA Clinic';'Audiology and speech at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631QA ';'Plantation Sreet VA Clinic';'Optometry at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631QA ';'Plantation Sreet VA Clinic';'Podiatry at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631QB ';'Lake Avenue VA Clinic';'Cardiology at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631QB ';'Lake Avenue VA Clinic';'Dermatology at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_631QB ';'Lake Avenue VA Clinic';'Mental health care at VA Central Western Massachusetts health care';;'VA Central Western Massachusetts health care'
'vha_644 ';'Carl T. Hayden Veterans'' Administration Medical Center';'Anesthesia at VA Phoenix health care';;'VA Phoenix health care'
'vha_644 ';'Carl T. Hayden Veterans'' Administration Medical Center';'Audiology and speech at VA Phoenix health care';;'VA Phoenix health care'
'vha_644 ';'Carl T. Hayden Veterans'' Administration Medical Center';'Cancer care at VA Phoenix health care';;'VA Phoenix health care'
'vha_644 ';'Carl T. Hayden Veterans'' Administration Medical Center';'Caregiver support at VA Phoenix health care';;'VA Phoenix health care'
'vha_644 ';'Carl T. Hayden Veterans'' Administration Medical Center';'Dental/oral surgery at VA Phoenix health care';;'VA Phoenix health care'
'vha_644 ';'Carl T. Hayden Veterans'' Administration Medical Center';'Extended care and rehabilitation at VA Phoenix health care';;'VA Phoenix health care'
'vha_644 ';'Carl T. Hayden Veterans'' Administration Medical Center';'Gastroenterology at VA Phoenix health care';;'VA Phoenix health care'
'vha_644 ';'Carl T. Hayden Veterans'' Administration Medical Center';'Geriatrics at VA Phoenix health care';;'VA Phoenix health care'
'vha_644 ';'Carl T. Hayden Veterans'' Administration Medical Center';'Hematology/oncology at VA Phoenix health care';;'VA Phoenix health care'
'vha_644 ';'Carl T. Hayden Veterans'' Administration Medical Center';'Homeless Veteran care at VA Phoenix health care';;'VA Phoenix health care'
'vha_644 ';'Carl T. Hayden Veterans'' Administration Medical Center';'Intimate partner violence support at VA Phoenix health care';;'VA Phoenix health care'
'vha_644 ';'Carl T. Hayden Veterans'' Administration Medical Center';'Laboratory and pathology at VA Phoenix health care';;'VA Phoenix health care'
'vha_644 ';'Carl T. Hayden Veterans'' Administration Medical Center';'LGBTQ+ Veteran care at VA Phoenix health care';;'VA Phoenix health care'
'vha_644 ';'Carl T. Hayden Veterans'' Administration Medical Center';'Mental health care at VA Phoenix health care';;'VA Phoenix health care'
'vha_644 ';'Carl T. Hayden Veterans'' Administration Medical Center';'Minority Veteran care at VA Phoenix health care';;'VA Phoenix health care'
'vha_644 ';'Carl T. Hayden Veterans'' Administration Medical Center';'My HealtheVet coordinator at VA Phoenix health care';;'VA Phoenix health care'
'vha_644 ';'Carl T. Hayden Veterans'' Administration Medical Center';'Nutrition, food, and dietary care at VA Phoenix health care';;'VA Phoenix health care'
'vha_644 ';'Carl T. Hayden Veterans'' Administration Medical Center';'Ophthalmology at VA Phoenix health care';;'VA Phoenix health care'
'vha_644 ';'Carl T. Hayden Veterans'' Administration Medical Center';'Optometry at VA Phoenix health care';;'VA Phoenix health care'
'vha_644 ';'Carl T. Hayden Veterans'' Administration Medical Center';'Orthopedics at VA Phoenix health care';;'VA Phoenix health care'
'vha_644 ';'Carl T. Hayden Veterans'' Administration Medical Center';'Patient advocates at VA Phoenix health care';;'VA Phoenix health care'
'vha_644 ';'Carl T. Hayden Veterans'' Administration Medical Center';'Pharmacy at VA Phoenix health care';;'VA Phoenix health care'
'vha_644 ';'Carl T. Hayden Veterans'' Administration Medical Center';'Physical therapy, occupational therapy and kinesiotherapy at VA Phoenix health care';;'VA Phoenix health care'
'vha_644 ';'Carl T. Hayden Veterans'' Administration Medical Center';'Plastic and reconstructive surgery at VA Phoenix health care';;'VA Phoenix health care'
'vha_644 ';'Carl T. Hayden Veterans'' Administration Medical Center';'Podiatry at VA Phoenix health care';;'VA Phoenix health care'
'vha_644 ';'Carl T. Hayden Veterans'' Administration Medical Center';'Primary care at VA Phoenix health care';;'VA Phoenix health care'
'vha_644 ';'Carl T. Hayden Veterans'' Administration Medical Center';'Psychology at VA Phoenix health care';;'VA Phoenix health care'
'vha_644 ';'Carl T. Hayden Veterans'' Administration Medical Center';'Radiology at VA Phoenix health care';;'VA Phoenix health care'
'vha_644 ';'Carl T. Hayden Veterans'' Administration Medical Center';'Recreation and creative arts therapy at VA Phoenix health care';;'VA Phoenix health care'
'vha_644 ';'Carl T. Hayden Veterans'' Administration Medical Center';'Registry exams at VA Phoenix health care';;'VA Phoenix health care'
'vha_644 ';'Carl T. Hayden Veterans'' Administration Medical Center';'Rehabilitation and prosthetics at VA Phoenix health care';;'VA Phoenix health care'
'vha_644 ';'Carl T. Hayden Veterans'' Administration Medical Center';'Returning service member care at VA Phoenix health care';;'VA Phoenix health care'
'vha_644 ';'Carl T. Hayden Veterans'' Administration Medical Center';'Suicide prevention at VA Phoenix health care';;'VA Phoenix health care'
'vha_644 ';'Carl T. Hayden Veterans'' Administration Medical Center';'Surgery at VA Phoenix health care';;'VA Phoenix health care'
'vha_644 ';'Carl T. Hayden Veterans'' Administration Medical Center';'Travel reimbursement at VA Phoenix health care';;'VA Phoenix health care'
'vha_644 ';'Carl T. Hayden Veterans'' Administration Medical Center';'Women Veteran care at VA Phoenix health care';;'VA Phoenix health care'
'vha_644BY ';'Southeast VA Clinic';'Audiology and speech at VA Phoenix health care';;'VA Phoenix health care'
'vha_644BY ';'Southeast VA Clinic';'Dental/oral surgery at VA Phoenix health care';;'VA Phoenix health care'
'vha_644BY ';'Southeast VA Clinic';'Laboratory and pathology at VA Phoenix health care';;'VA Phoenix health care'
'vha_644BY ';'Southeast VA Clinic';'Nutrition, food, and dietary care at VA Phoenix health care';;'VA Phoenix health care'
'vha_644BY ';'Southeast VA Clinic';'Pharmacy at VA Phoenix health care';;'VA Phoenix health care'
'vha_644BY ';'Southeast VA Clinic';'Physical medicine and rehabilitation at VA Phoenix health care';;'VA Phoenix health care'
'vha_644BY ';'Southeast VA Clinic';'Primary care at VA Phoenix health care';;'VA Phoenix health care'
'vha_644BY ';'Southeast VA Clinic';'Psychiatry at VA Phoenix health care';;'VA Phoenix health care'
'vha_644BY ';'Southeast VA Clinic';'Psychology at VA Phoenix health care';;'VA Phoenix health care'
'vha_644BY ';'Southeast VA Clinic';'Radiology at VA Phoenix health care';;'VA Phoenix health care'
'vha_644BY ';'Southeast VA Clinic';'Social work at VA Phoenix health care';;'VA Phoenix health care'
'vha_644BY ';'Southeast VA Clinic';'Telehealth at VA Phoenix health care';;'VA Phoenix health care'
